TURN_RIGHT,TURN_LEFT,MOVE_FORWARD,COLLECT_DUST,COLLECT_DUST_AND_PRODUCE_SOUND_C,PRODUCE_SOUND_C
15668.391244173996,15669.38969125059,17028.61604630572,15657.156403334346,15807.21755800171,15664.034443922947
15660.602171689583,15577.907435589424,17203.45498602145,15871.492216817598,15778.899118943467,15710.307552718034
16138.097358662022,15947.21563594293,17713.374548454896,16379.496357071092,16157.451634374047,16107.727049717629
16132.510940231863,15902.70332383083,17632.240825148197,16277.46881308345,16232.335867354122,16184.726715548482
16172.058551774786,16103.31910095624,17743.960633642477,16462.917019315602,16329.399350616028,16280.262086799508
15581.29919927876,15873.733953970068,17493.348854527565,15916.445419200363,15973.76683830045,15810.473378692068
16131.532573193235,16283.930458096404,17796.952591898138,16437.677217412867,16368.189649689755,16277.238690542265
15517.421368767033,15710.945693618962,17306.396037144244,15715.34909539411,15790.900191315357,15709.823963933564
15701.798761312992,15612.223615867644,17286.727936704032,15850.255719312006,15952.1603355978,15773.010082681516
15811.373041748519,15824.200977884266,17793.295635844,15862.949524985204,16165.263396892218,16147.729542302388
16850.947241154587,16766.40282642961,18494.11039161654,16963.300339405738,16970.424948357886,16913.55572772465
15907.010685786288,15519.790955483424,17373.393264174407,15980.460050034966,15756.675436992178,15789.662435812426
15846.344682210456,15746.729712537306,17643.69753220499,15967.046180239835,15958.012736342624,15906.41222896426
15898.546874353251,15972.651488264735,17650.34895534872,16222.008290586931,16097.05196380672,16218.166905438604
15710.76201765351,15660.960050158486,17441.216390418434,15810.005739503984,15809.631502792961,15735.935723115332
16215.153129681335,16162.739650858162,17770.418759452023,16253.354734776869,16388.253120888414,16183.95078103817
15752.482444662457,15760.561940837928,17329.387575838646,16080.204066674702,16050.84193971891,15921.412694467934
15045.584912818646,15126.029984125607,16770.409505240055,15380.745252818922,15511.800357335307,15432.288089975173
16776.0766683516,16682.277735536154,18452.098551978346,16819.08830625381,16882.819078884215,16784.866051670953
15658.374111590692,15555.908481561513,17294.756169857763,15852.01075695604,15902.774615611268,15747.075067377658
16166.074909238481,15898.702328120558,17704.29526412629,16315.33641616511,16370.330679011387,16107.6644894333
15950.380124994143,15658.377569510332,17836.78148448848,16244.94244773935,16260.368190568053,16169.072515536353
15940.85241005718,15946.405079591044,17321.295087406823,16084.283126097189,16097.586448436246,15985.610393512523
15889.443964342363,15892.898214320106,17665.257663455202,16013.182319485457,15793.461985287864,15942.17258153674
15784.271446399945,15545.966037421314,17504.271590011784,15984.301491218703,15919.90441078106,15912.502036962229
15380.874582585706,15253.037434241192,17167.068412714238,15750.342469681007,15658.224437746749,15500.740665722005
16179.475398844403,16188.943259209464,17861.282932949227,16425.17555913672,16463.541690286977,16473.405957235023
16137.98107360123,16138.282535169945,17724.35415545834,16331.676211570477,16374.907917110957,16363.778862189514
15956.597381510614,16176.164439081842,17697.850868311656,16160.621921739916,16270.018263183927,16219.20022328632
15709.136070148492,15804.149657022028,17047.790434488412,15891.779573664304,15836.059627191811,15846.797168382158
15878.72180957345,16174.728780513109,17732.82286522047,16247.078300097843,16095.78938151933,16277.15698445989
15377.13593771925,15292.240480477552,16856.115227759256,15496.24662855765,15440.704402195815,15323.227561146818
16658.60647947033,16465.5089934802,18090.064768193522,16737.52615840418,16809.38281075461,16629.06254658818
15569.811185728975,15663.335809979306,17298.360384916912,15795.096782166693,15727.58793146411,15679.737534687862
15665.777604265933,15742.710634991423,17381.42165724656,16010.112503955206,15970.082408056935,15841.372740867062
16612.250931913866,16356.91791467776,18213.604778757257,16698.091101111313,16703.188029351575,16651.63497167371
15436.204113854636,15291.123516052387,17205.41084865489,15639.609467854438,15691.875057382626,15620.616875601405
16103.636997387206,16127.15752603159,18293.917594411276,16381.135488526945,16349.17804072196,16507.783151292424
16439.984173962726,16331.206268619722,18063.002709568696,16691.386488069456,16617.701106619574,16569.732057990503
15912.789482694809,15980.229297283686,17482.76052387584,16189.461600795363,16264.365982125935,16072.665518765138
16002.828832474184,15983.661730915546,17506.194557400824,16195.121724693936,16102.384891857399,16142.330934101952
16311.496782046415,16209.802801784328,18101.711079028082,16450.42415250823,16390.754585916675,16422.12844009554
16539.65795483307,16618.799425628535,18520.710025975142,16822.202706167653,16630.881601270696,16730.955673875284
16275.244823093033,16141.998424662908,17738.20599425066,16346.311612153773,16332.206470199493,16237.074050114898
16058.35941810021,16050.260607920109,17765.220946609148,16167.104408950941,16080.260054359389,16010.91590754814
16411.633536276324,16231.5231965265,17857.16384694926,16575.220028288655,16542.140567665585,16521.472452627782
16009.539367237063,15897.36250264356,17451.57444684478,16216.169839590113,16226.948619879366,16175.988956403779
16143.913116792848,16076.970275714992,17464.596833242194,16281.671061552302,16380.846174000419,16155.804874508183
16041.954082825232,16088.615211448261,17617.442474624066,16110.975768847715,16213.412611273941,16195.912237878518
16192.402216291042,15956.486032418994,17585.761788600754,16331.132665015599,16428.93824191459,16243.769041098849
15603.562710233242,15208.85851827615,16990.987721555317,15779.855909150398,15707.441672659617,15623.837105871888
15855.454804410394,15607.040230252966,17511.667806222293,15906.336608860207,16167.517800816404,15854.761613493525
16058.107482079138,15932.815273602191,17687.29300619865,16315.271851653499,16220.927995996692,16152.018990403727
16326.300796251486,16379.997047833933,17866.800239520202,16627.009675005025,16446.7960483266,16495.237163104688
15577.97456478016,15565.778176508271,17244.71468759687,15711.529632051008,15809.398389454997,15730.017220736097
15589.867583648924,15711.839246586544,17213.11063304713,16030.442395526226,15945.908244908094,15864.885977554537
15313.572690268125,15836.108542394895,17707.206305785898,16121.979266388133,15854.009046222714,15647.763430718249
16272.669388924227,16016.490716541719,17662.456800785156,16257.233477262302,16194.229557400959,16243.87200421417
15821.866132508787,15915.449490005063,17682.134124261855,15984.539099487787,16108.705540886862,15922.512029780393
15966.264763767802,16137.679363162373,17485.503938584505,16135.204158856484,16172.800198273575,16125.924779624542
15672.327382390698,15529.803259396982,17319.593282384256,15919.528706598738,15755.717941532019,15752.083109113513
15870.809642696939,15487.957979455889,17334.495831448843,15869.977469656807,15894.067852197073,15728.21459031008
16390.698146809253,16034.743990022833,17973.269427545943,16232.79488170258,16368.401035044033,16300.181591778883
16394.78598120025,16145.65662447891,18212.838362954288,16316.095496915315,16366.49277234406,16437.252257127588
15817.634167738286,15858.028753607221,17494.304913905627,15971.515191299453,16175.579527822249,15874.498748483793
16044.546113341481,16211.67476385759,17767.8233686638,16331.4779152678,16298.7757365419,16213.920817634515
15651.651303787414,15535.788940862361,17411.742539500174,15849.884671880114,15858.178730206371,15813.32639487359
16216.195546916786,16076.60206436632,17629.194826689072,16403.087156833884,16388.628219404567,16273.179997854513
15909.987712333068,15696.553357976722,17300.865648079776,15984.074540106572,16000.607533651093,15936.179519686466
15721.723973228034,15699.20594063712,17241.02856327772,15872.430985766003,15934.645222559055,15816.005521222765
15777.08960507067,16093.041069244699,17689.351095547958,16148.95146438248,16007.57134625857,16155.598143076852
15548.612413276287,15628.157133732153,17263.12841309929,15895.89497766472,15835.404061767189,15822.06499145441
15930.837053445419,16053.596550309356,17704.522011411595,16336.13719039864,16255.557718069304,16078.070221284239
15862.240743101625,15591.174031894638,17797.861554927083,16221.38482119378,16184.75886455867,16092.699093496567
15824.796070852164,15838.139251264345,17017.604269559066,15984.96312781062,16046.333858731572,15996.428124493163
15788.669974650667,16024.30483285473,17781.5145014402,16245.338633698146,16168.121778006258,16169.894713004422
15950.15628570829,16008.819225891724,17444.569730034127,16227.308007637364,16108.679985822848,16144.467339591565
15888.654146972964,16054.004011333833,17529.5218251845,16232.298928344526,16180.241005905496,16165.445157566293
16276.417083254797,16296.358939180893,18110.18106284808,16303.237707544757,16391.817762327013,16384.517085483487
